role,name,team,mantra_role,quote,fvm,status,starter_probability,data_quality,appearances_previous,average_rating_previous,fantasy_average_previous,goals_previous,assists_previous,xg_previous,xa_previous,penalties_scored,penalties_taken,yellow_cards,red_cards,goals_conceded,penalties_saved,goals_prevented,expected_appearances,expected_goals,expected_assists,expected_fantasy_average,reliability,bonus,potential,risk,value,fantasy_score,tier,profile
C,Njie,TOR,W;A,4,12,Riserva/rotazione,0.2,Storico Serie A,11,5.86,6.18,1,1,1,,0,0,2,0,0,0,,7,0.5,0.5,6.05,22,4,25,80,40,12,Cautela,Profilo rischioso
C,Prati,CAG,M;C,4,7,Alternativa in ballottaggio,0.48,Storico Serie A,32,5.83,5.83,1,0,1.6,0.2,0,0,6,0,0,0,,18,0.8,0.1,5.88,57,5,15,45,61,27,Cautela,Profilo rischioso
C,Ricci S.,MIL,M;C,4,11,Riserva/rotazione,0.2,Storico Serie A,29,5.98,6.16,1,3,,,0,0,3,0,0,0,,7,0.2,0.7,6.11,34,3,23,67,48,17,Cautela,Profilo rischioso
C,Aboukhlal,TOR,W;A,3,5,Riserva/rotazione,0.2,Storico Serie A,12,5.79,5.62,0,0,0.3,0.4,0,0,4,0,0,0,,7,0.1,0.1,5.68,23,1,13,81,38,8,Cautela,Profilo rischioso
C,Brescianini,FIO,C;T,3,7,Riserva/rotazione,0.2,Storico Serie A,19,5.95,6.26,2,1,1.8,0.8,0,0,2,0,0,0,,7,0.6,0.3,6.2,28,4,23,73,60,18,Cautela,Profilo rischioso
C,Colombo L.,MON,M;C,3,7,Alternativa in ballottaggio,0.48,Storico Serie A,37,5.91,6.39,7,1,,,1,2,2,0,0,0,,18,3.4,0.5,6.48,60,22,30,41,100,45,Buono,Rotazione/copertura
C,Deiola,CAG,M;C,3,8,Riserva/rotazione,0.2,Storico Serie A,20,6.05,6.02,0,1,1.5,0.4,0,0,3,0,0,0,,7,0.3,0.2,6.13,28,2,18,74,53,15,Cautela,Profilo rischioso
C,Diallo O.,PAR,W;A,3,12,Alternativa in ballottaggio,0.48,Nuovo/senza dati 25-26,0,0,0,0,0,,,0,0,0,0,0,0,,18,0.4,0.3,5.95,55,3,15,60,77,27,Cautela,Profilo rischioso
C,Dominguez B.,BOL,W;A,3,8,Riserva/rotazione,0.2,Storico Serie A,13,5.81,6,0,3,0.7,0.4,0,0,1,0,0,0,,7,0.3,0.5,5.97,24,3,21,77,50,14,Cautela,Profilo rischioso
C,Fini,FRO,W,3,9,Riserva/rotazione,0.2,Campione ridotto,1,5.5,5.5,0,0,,0,0,0,0,0,0,0,,8,0.2,0.2,5.96,34,2,16,73,55,16,Cautela,Profilo rischioso
C,Gelli F.,FRO,C;T,3,8,Riserva/rotazione,0.2,Nuovo/senza dati 25-26,0,0,0,0,0,,,0,0,0,0,0,0,,8,0.2,0.2,5.96,34,2,16,81,55,15,Cautela,Profilo rischioso
C,Gilmour,NAP,M;C,3,9,Riserva/rotazione,0.2,Storico Serie A,14,6.07,6.25,1,0,0.7,1,0,0,1,0,0,0,,7,0.4,0.3,6.25,24,3,20,77,53,14,Cautela,Profilo rischioso
C,Helgason,VEN,C;T,3,7,Riserva/rotazione,0.2,Campione ridotto,4,5.62,5.62,0,0,0.2,0.1,0,0,0,0,0,0,,8,0.2,0.2,5.96,34,2,15,73,55,16,Cautela,Profilo rischioso
C,Messias,GEN,W;T,3,8,Riserva/rotazione,0.2,Storico Serie A,19,6.16,6.66,3,1,1.9,1.6,1,1,1,0,0,0,,7,0.7,0.4,6.49,28,5,25,73,66,20,Cautela,Profilo rischioso
C,Miller L.,UDI,M;C,3,12,Alternativa in ballottaggio,0.48,Storico Serie A,19,5.87,5.89,0,2,,,0,0,4,0,0,0,,17,0.1,1.4,5.86,49,4,20,54,75,27,Cautela,Profilo rischioso
C,Miretti,JUV,C;T,3,11,Riserva/rotazione,0.2,Storico Serie A,16,6,6.22,1,1,2.1,1.8,0,0,1,0,0,0,,7,0.6,0.5,6.3,26,5,26,75,62,18,Cautela,Profilo rischioso
C,Sorensen O.,PAR,C,3,12,Alternativa in ballottaggio,0.48,Storico Serie A,31,5.76,5.85,1,1,,,0,0,2,0,0,0,,18,0.6,0.6,5.86,56,5,18,45,82,31,Cautela,Profilo rischioso
C,Stankovic A.,INT,M;C,3,10,Riserva/rotazione,0.2,Nuovo/senza dati 25-26,0,0,0,0,0,,,0,0,0,0,0,0,,8,0.3,0.2,6,34,2,17,81,57,16,Cautela,Profilo rischioso
C,Sulemana I.,ATA,M;C,3,7,Riserva/rotazione,0.2,Storico Serie A,18,5.69,5.78,1,0,,,0,0,3,0,0,0,,7,0.4,0.1,5.79,27,3,17,75,48,13,Cautela,Profilo rischioso
C,Boloca,SAS,M;C,2,5,Riserva/rotazione,0.2,Campione ridotto,2,5.75,5.75,0,0,0.2,0,0,0,0,0,0,0,,8,0.1,0.1,5.91,34,1,13,73,77,20,Cautela,Profilo rischioso
C,Chakvetadze,UDI,W;T,2,6,Riserva/rotazione,0.2,Nuovo/senza dati 25-26,0,0,0,0,0,,,0,0,0,0,0,0,,8,0.2,0.1,5.95,34,1,14,81,79,19,Cautela,Profilo rischioso
C,Ciurria,MON,E;W,2,6,Riserva/rotazione,0.2,Nuovo/senza dati 25-26,0,0,0,0,0,,,0,0,0,0,0,0,,8,0.2,0.1,5.95,34,1,14,81,79,19,Cautela,Profilo rischioso
C,Duncan,VEN,C,2,4,Riserva/rotazione,0.2,Nuovo/senza dati 25-26,0,0,0,0,0,,,0,0,0,0,0,0,,8,0.1,0.1,5.91,34,1,13,81,77,19,Cautela,Profilo rischioso
C,El Azzouzi O.,BOL,M;C,2,4,Riserva/rotazione,0.2,Nuovo/senza dati 25-26,0,0,0,0,0,,,0,0,0,0,0,0,,8,0.1,0.1,5.91,34,1,13,81,77,19,Cautela,Profilo rischioso
C,Fadera,COM,W,2,3,Riserva/rotazione,0.2,Storico Serie A,24,5.92,6.15,2,1,2.1,1.2,0,0,5,0,0,0,,7,0.6,0.3,6.12,31,4,22,72,92,25,Cautela,Profilo rischioso
C,Hasa,FRO,C;T,2,5,Riserva/rotazione,0.2,Nuovo/senza dati 25-26,0,0,0,0,0,,,0,0,0,0,0,0,,8,0.1,0.1,5.91,34,1,13,81,77,19,Cautela,Profilo rischioso
C,Lipani,SAS,M;C,2,5,Riserva/rotazione,0.2,Storico Serie A,22,5.91,5.89,0,1,0.9,0.5,0,0,3,0,0,0,,7,0.2,0.2,5.96,29,2,16,73,76,19,Cautela,Profilo rischioso
C,Maleh,LEC,M;C,2,5,Riserva/rotazione,0.2,Storico Serie A,21,5.69,5.71,1,0,1,0.6,0,0,3,1,0,0,,7,0.3,0.1,5.71,29,2,16,74,71,18,Cautela,Profilo rischioso
C,Masini,GEN,M;C,2,4,Riserva/rotazione,0.2,Storico Serie A,22,5.93,5.86,0,1,1.9,0.9,0,0,5,0,0,0,,7,0.3,0.3,5.99,29,3,18,74,80,21,Cautela,Profilo rischioso
C,Musah,MIL,C;W,2,6,Riserva/rotazione,0.2,Storico Serie A,16,5.94,6.09,1,0,0.6,0.8,0,0,1,0,0,0,,7,0.3,0.2,6.07,26,2,17,75,74,18,Cautela,Profilo rischioso
C,Ordonez C.,PAR,M;C,2,5,Riserva/rotazione,0.2,Storico Serie A,21,5.67,5.69,1,0,,,0,0,3,1,0,0,,7,0.3,0,5.68,29,2,15,74,70,18,Cautela,Profilo rischioso
C,Venturino,GEN,W,2,6,Riserva/rotazione,0.2,Campione ridotto,7,5.79,5.79,0,0,0.2,1,0,0,0,0,0,0,,7,0.2,0.3,5.92,20,2,17,87,62,13,Cautela,Profilo rischioso
C,Anjorin,TOR,C;T,1,4,Riserva/rotazione,0.2,Storico Serie A,9,5.78,5.72,0,0,0.5,0.1,0,0,1,0,0,0,,7,0.2,0.1,5.82,21,1,14,80,100,20,Cautela,Profilo rischioso
C,Belahyane,LAZ,M;C,1,5,Riserva/rotazione,0.2,Storico Serie A,11,5.73,5.77,0,2,0.2,0.9,0,0,1,1,0,0,,7,0.1,0.5,5.71,22,2,18,81,100,22,Cautela,Profilo rischioso
C,Bjarkason,VEN,E;W,1,3,Riserva/rotazione,0.2,Nuovo/senza dati 25-26,0,0,0,0,0,,,0,0,0,0,0,0,,8,0.1,0.1,5.9,34,1,13,81,100,23,Cautela,Profilo rischioso
C,Camara A.,UDI,M;C,1,3,Riserva/rotazione,0.2,Storico Serie A,18,5.67,5.64,1,0,,,0,1,1,0,0,0,,7,0.3,0,5.77,27,2,14,74,100,23,Cautela,Profilo rischioso
C,Cremaschi,PAR,E;C,1,3,Riserva/rotazione,0.2,Campione ridotto,2,6,6,0,0,0,0,0,0,0,0,0,0,,8,0.1,0.1,5.9,34,1,13,73,100,24,Cautela,Profilo rischioso
C,Dagasso,VEN,C,1,1,Riserva/rotazione,0.2,Nuovo/senza dati 25-26,0,0,0,0,0,,,0,0,0,0,0,0,,8,0,0,5.85,34,0,10,81,100,22,Cautela,Profilo rischioso
C,El Azzouzi A.,FRO,M;C,1,3,Riserva/rotazione,0.2,Nuovo/senza dati 25-26,0,0,0,0,0,,,0,0,0,0,0,0,,8,0.1,0.1,5.9,34,1,13,81,100,23,Cautela,Profilo rischioso
C,Fofana Sa.,LEC,M;C,1,1,Riserva/rotazione,0.2,Campione ridotto,2,5.25,5.25,0,0,,,0,0,0,0,0,0,,8,0,0,5.85,34,0,10,73,100,23,Cautela,Profilo rischioso
C,Gorter,LEC,M;C,1,3,Alternativa in ballottaggio,0.48,Campione ridotto,1,5.5,5.5,0,0,,0,0,0,0,0,0,0,,18,0.1,0.1,5.88,55,1,11,52,100,31,Cautela,Profilo rischioso
C,Iannoni,SAS,M;C,1,1,Riserva/rotazione,0.2,Campione ridotto,6,6.08,6.5,1,0,0.4,0.1,0,0,3,0,0,0,,7,0.2,0,5.92,19,1,13,94,100,18,Cautela,Profilo rischioso
C,Ilic,TOR,C,1,4,Riserva/rotazione,0.2,Storico Serie A,8,6,5.88,0,0,,0.5,0,0,2,0,0,0,,7,0.1,0.2,5.95,20,1,14,83,100,20,Cautela,Profilo rischioso
C,Kaba,LEC,M;C,1,2,Riserva/rotazione,0.2,Storico Serie A,11,5.68,5.64,0,0,0.5,0.3,0,0,1,0,0,0,,7,0.1,0.1,5.69,22,1,13,79,100,21,Cautela,Profilo rischioso
C,Kone B.,FRO,C,1,3,Riserva/rotazione,0.2,Storico Serie A,35,6.19,6.63,6,0,,,0,0,3,1,0,0,,8,1.4,0,6.64,38,9,26,64,100,31,Cautela,Profilo rischioso
C,Lahdo,COM,C;T,1,1,Riserva/rotazione,0.2,Nuovo/senza dati 25-26,0,0,0,0,0,,,0,0,0,0,0,0,,8,0,0,5.85,34,0,10,81,100,22,Cautela,Profilo rischioso
C,Liteta,CAG,M;C,1,1,Riserva/rotazione,0.2,Campione ridotto,4,5.75,5.75,0,0,,0,0,0,0,0,0,0,,8,0,0,5.85,34,0,10,73,100,23,Cautela,Profilo rischioso
C,Przyborek,LAZ,W;T,1,5,Riserva/rotazione,0.2,Nuovo/senza dati 25-26,0,0,0,0,0,,,0,0,0,0,0,0,,8,0.1,0.1,5.91,34,1,13,81,100,23,Cautela,Profilo rischioso
C,Zarraga,UDI,M;C,1,4,Riserva/rotazione,0.2,Storico Serie A,13,5.81,5.77,0,0,0.3,0.2,0,0,2,0,0,0,,7,0.1,0.1,5.79,24,1,13,78,100,21,Cautela,Profilo rischioso
A,Martinez L.,INT,Pc,35,370,Titolare,0.9,Storico Serie A,30,6.42,8.25,17,6,13.5,2.7,0,0,4,0,0,0,,33,16.4,4.4,7.98,87,74,84,15,28,69,Top,Priorità d'asta
A,Malen,ROM,Pc,34,365,Titolare,0.9,Storico Serie A,18,6.78,9.03,14,2,14.2,2.4,3,4,1,0,0,0,,32,22,5.2,8.5,79,99,94,22,33,78,Elite,Priorità d'asta · rigorista
A,Thuram,INT,Pc,29,280,Titolare,0.9,Storico Serie A,29,6.4,7.91,13,6,9.4,,0,0,2,0,0,0,,33,12.3,6.8,7.69,87,61,73,14,31,63,Ottimo,Titolare affidabile
A,Hojlund,NAP,Pc,28,271,Titolare,0.9,Storico Serie A,33,6.21,7.44,12,5,10.6,2.8,1,1,1,0,0,0,,34,12,3.8,7.37,89,55,66,11,30,60,Ottimo,Titolare affidabile
A,Ramos G.,MIL,Pc,27,240,Titolare,0.9,Nuovo/senza dati 25-26,0,0,0,0,0,,,0,0,0,0,0,0,,34,18.1,5.1,7.82,86,83,78,29,37,71,Top,Priorità d'asta · rigorista
A,Kolo Muani,JUV,Pc,26,225,Titolare,0.9,Nuovo/senza dati 25-26,0,0,0,0,0,,,0,0,0,0,0,0,,34,17,4.8,7.7,86,78,74,29,37,68,Top,Priorità d'asta · rigorista
A,Kean,FIO,Pc,25,212,Titolare,0.9,Storico Serie A,26,5.87,6.75,8,1,15.1,0.2,2,2,4,0,0,0,,33,16.2,0.7,7.29,85,68,64,17,35,63,Ottimo,Titolare affidabile
A,Yildiz,JUV,A,23,200,Titolare,0.9,Storico Serie A,35,6.46,7.37,10,6,8.2,9.6,1,2,2,0,0,0,,34,9,8.7,7.48,91,50,65,10,36,59,Ottimo,Titolare affidabile · piazzati
A,Douvikas,COM,Pc,20,157,Titolare,0.9,Storico Serie A,36,6.19,7.39,14,1,12.1,1.5,1,1,0,0,0,0,,34,12.6,1.2,7.34,91,54,52,9,40,59,Ottimo,Titolare affidabile
A,Davis K.,UDI,Pc,19,121,Titolare,0.9,Storico Serie A,30,6.23,7.28,10,4,10.1,2.2,4,4,5,0,0,0,,33,12.2,3.2,7.35,87,55,54,15,42,59,Ottimo,Titolare affidabile · rigorista
A,Scamacca,ATA,Pc,19,128,Titolare in ballottaggio,0.72,Storico Serie A,23,6.2,7.5,10,1,6.7,0.8,2,2,2,0,0,0,,26,9.9,1.1,7.34,69,43,52,32,35,46,Buono,Rotazione/copertura · rigorista
A,Berardi,SAS,A,18,115,Titolare,0.9,Storico Serie A,26,6.21,7.1,8,4,5.8,3.3,2,3,2,1,0,0,,33,9.3,5,7.13,85,46,53,17,41,54,Buono,Titolare affidabile · rigorista · piazzati
A,Krstovic,ATA,Pc,18,100,Alternativa in ballottaggio,0.48,Storico Serie A,32,6.12,7.16,10,5,14,2.1,0,0,4,0,0,0,,18,7.3,1.8,7.37,57,33,53,45,32,38,Scommessa,Profilo rischioso
A,Leao,MIL,A,18,120,Titolare,0.9,Storico Serie A,28,5.8,6.79,9,3,9.9,3.4,2,2,5,0,0,0,,33,11.2,3.8,6.84,86,52,50,16,42,57,Ottimo,Titolare affidabile
A,De Ketelaere,ATA,A,17,106,Titolare,0.9,Storico Serie A,31,6.11,6.5,3,5,3.6,8.8,0,0,4,0,0,0,,33,3.6,8.5,6.63,88,27,45,14,36,46,Buono,Titolare affidabile · piazzati
A,Dovbyk,BOL,Pc,16,84,Titolare in ballottaggio,0.72,Storico Serie A,12,5.92,6.75,3,1,2.5,0.4,0,0,0,0,0,0,,25,5.6,1.5,6.65,62,25,36,38,31,34,Cautela,Rotazione/copertura
A,Esposito F.P.,INT,Pc,16,93,Riserva/rotazione,0.2,Storico Serie A,32,6.27,7,7,3,,,0,0,1,0,0,0,,7,1.5,0.7,7,36,7,38,64,21,17,Cautela,Profilo rischioso
A,Laurientè,SAS,A,15,88,Titolare in ballottaggio,0.72,Storico Serie A,37,6.11,6.86,7,9,3.8,4.7,0,0,4,0,0,0,,27,3.7,4.9,6.65,78,22,39,23,36,40,Scommessa,Rotazione/copertura
A,Pellegrino M.,PAR,Pc,15,81,Riserva/rotazione,0.2,Storico Serie A,37,5.85,6.51,9,0,8.6,1.4,1,1,5,0,0,0,,8,1.9,0.2,6.52,39,8,34,63,21,17,Cautela,Profilo rischioso
A,Simeone,TOR,Pc,15,82,Titolare,0.9,Storico Serie A,32,6.22,7.23,11,0,9.9,0.8,0,0,1,0,0,0,,33,10.7,0.5,7.19,89,45,39,11,48,54,Buono,Titolare affidabile
A,Castro S.,ROM,Pc,14,83,Alternativa in ballottaggio,0.48,Storico Serie A,35,6.04,6.63,7,1,,,0,0,3,0,0,0,,18,3.6,0.5,6.62,59,16,32,42,30,29,Cautela,Rotazione/copertura
A,Dybala,ROM,A,14,67,Titolare,0.9,Storico Serie A,21,6.21,6.69,2,7,4.8,5.1,0,1,0,0,0,0,,32,5.6,8.5,7,81,35,47,19,46,49,Buono,Titolare affidabile · piazzati
A,Santos A.,NAP,W;A,14,60,Riserva/rotazione,0.2,Storico Serie A,13,6.38,7.27,4,0,,,0,0,1,0,0,0,,7,3,0.6,7.71,24,13,48,77,27,18,Cautela,Profilo rischioso
A,Esposito Se.,CAG,A,13,50,Riserva/rotazione,0.2,Storico Serie A,36,6.19,6.81,7,4,,,1,1,6,0,0,0,,8,1.6,0.9,6.82,39,8,34,63,25,18,Cautela,Profilo rischioso
A,Nkunku,MIL,A,13,52,Riserva/rotazione,0.2,Storico Serie A,26,5.9,6.83,7,3,9.5,1.5,5,5,0,0,0,0,,7,2.3,0.6,6.97,32,10,41,68,26,18,Cautela,Profilo rischioso
A,Pinamonti,SAS,Pc,13,58,Titolare in ballottaggio,0.72,Storico Serie A,35,5.93,6.64,9,3,8.8,1.1,0,1,2,1,0,0,,27,7.1,1.4,6.71,77,32,37,24,45,44,Scommessa,Rotazione/copertura
A,Raspadori,ATA,A,13,62,Titolare,0.9,Storico Serie A,13,6,6.77,3,1,3.2,1.5,0,0,0,0,0,0,,31,5.8,2.2,6.63,76,27,32,24,41,41,Scommessa,Rotazione/copertura
A,Adams A.,VEN,Pc,12,52,Alternativa in ballottaggio,0.48,Storico Serie A,32,6.06,6.72,6,3,,,0,0,0,0,0,0,,18,3.7,1.7,6.77,57,18,37,43,37,31,Cautela,Rotazione/copertura · rigorista
A,Soulè,ROM,A,12,55,Titolare in ballottaggio,0.72,Storico Serie A,32,6.11,6.81,6,5,4,4.2,0,0,1,0,0,0,,27,4.1,3.8,6.69,75,22,33,25,43,39,Scommessa,Rotazione/copertura
A,Colombo,GEN,Pc,11,63,Titolare,0.9,Storico Serie A,37,5.91,6.39,7,1,8.3,1.3,1,2,2,0,0,0,,34,7.9,1.1,6.61,92,34,36,9,58,53,Buono,Titolare affidabile · rigorista
A,Diao,COM,W;A,11,50,Titolare in ballottaggio,0.72,Storico Serie A,16,5.94,6.31,2,1,2.7,1.2,0,0,2,0,0,0,,25,3.6,1.5,6.37,65,17,27,37,39,32,Cautela,Rotazione/copertura
A,Bowie,SAS,Pc,10,39,Alternativa in ballottaggio,0.48,Storico Serie A,14,5.89,6.71,4,0,4.2,0.5,0,0,1,0,0,0,,17,3.9,0.6,6.58,45,17,30,56,37,25,Cautela,Profilo rischioso
A,Dia,LAZ,A,10,31,Titolare in ballottaggio,0.72,Storico Serie A,25,5.66,5.84,1,2,2.2,0.5,0,0,1,0,0,0,,26,1.8,1.1,5.89,70,9,20,30,37,29,Cautela,Rotazione/copertura
A,Lukaku,NAP,Pc,10,45,Riserva/rotazione,0.2,Campione ridotto,2,6.25,7.5,1,0,0.3,,0,0,1,0,0,0,,8,2.2,0.7,6.81,34,10,37,73,33,19,Cautela,Profilo rischioso
A,Ratkov,LAZ,Pc,10,32,Alternativa in ballottaggio,0.48,Storico Serie A,8,5.69,5.69,0,0,0.6,0,0,0,0,0,0,0,,16,1.6,0.4,6.02,41,7,21,59,26,16,Cautela,Profilo rischioso
A,Adams C.,TOR,A,9,32,Riserva/rotazione,0.2,Storico Serie A,32,6.06,6.72,6,3,5.7,2.1,0,0,0,0,0,0,,7,1.3,0.5,6.69,36,6,29,64,32,17,Cautela,Profilo rischioso
A,Cutrone,MON,Pc,9,33,Titolare,0.9,Storico Serie A,15,5.73,5.93,1,0,2.6,0.3,0,0,0,0,0,0,,31,3.4,0.5,6.08,77,15,23,23,49,37,Scommessa,Rotazione/copertura
A,David,JUV,Pc,9,40,Riserva/rotazione,0.2,Storico Serie A,30,5.7,6.27,6,2,8.8,1.7,0,1,0,0,0,0,,7,1.8,0.4,6.53,35,8,33,65,33,18,Cautela,Profilo rischioso
A,Geubbels,LEC,Pc,9,25,Titolare in ballottaggio,0.72,Nuovo/senza dati 25-26,0,0,0,0,0,,,0,0,0,0,0,0,,27,1.7,0.5,6.08,73,8,20,42,43,29,Cautela,Scommessa nuova · rigorista
A,Ghedjemis,FRO,W;A,9,30,Titolare,0.9,Nuovo/senza dati 25-26,0,0,0,0,0,,,0,0,0,0,0,0,,34,2.1,0.6,6.08,86,10,18,29,48,35,Scommessa,Titolare affidabile
A,Dallinga,BOL,Pc,8,23,Riserva/rotazione,0.2,Storico Serie A,18,5.81,6.14,2,1,2.9,0.5,0,0,2,0,0,0,,7,1.1,0.3,6.27,27,5,25,74,28,12,Cautela,Profilo rischioso
A,Piccoli,FIO,Pc,8,24,Riserva/rotazione,0.2,Storico Serie A,27,5.7,6.17,4,1,6.5,1,0,0,1,0,0,0,,7,1.4,0.3,6.32,33,6,27,67,32,15,Cautela,Profilo rischioso
A,Rrahmani Al.,VEN,Pc,8,20,Alternativa in ballottaggio,0.48,Storico Serie A,21,6.26,6.48,2,0,1.4,,0,0,3,0,0,0,,17,1.4,0.1,6.44,50,6,19,52,38,21,Cautela,Profilo rischioso
A,Vitinha O.,GEN,A,8,20,Titolare,0.9,Storico Serie A,32,5.97,6.39,5,1,6.2,2.1,0,0,5,0,0,0,,33,5.9,1.7,6.48,89,27,26,13,71,50,Buono,Occasione di valore
A,Yeboah J.,VEN,A,8,28,Titolare,0.9,Nuovo/senza dati 25-26,0,0,0,0,0,,,0,0,0,0,0,0,,34,1.9,0.6,6.06,86,9,18,29,54,36,Scommessa,Titolare affidabile
A,Bonny,INT,Pc,7,21,Riserva/rotazione,0.2,Storico Serie A,28,6.09,6.75,5,4,,1.9,0,0,1,0,0,0,,7,1.3,0.7,6.73,33,6,30,67,40,18,Cautela,Profilo rischioso
A,Raimondo,FRO,Pc,7,24,Titolare,0.9,Nuovo/senza dati 25-26,0,0,0,0,0,,,0,0,0,0,0,0,,34,1.6,0.5,6.03,86,7,16,29,59,36,Scommessa,Titolare affidabile
A,Stulic,LEC,Pc,7,18,Alternativa in ballottaggio,0.48,Storico Serie A,31,5.61,5.98,4,0,4.5,1.3,1,1,1,0,0,0,,18,2.6,0.5,6.05,56,12,24,44,50,29,Cautela,Rotazione/copertura
A,Zapata D.,TOR,Pc,7,18,Riserva/rotazione,0.2,Storico Serie A,23,5.89,6.2,3,1,,,0,1,0,0,0,0,,7,0.9,0.3,6.32,30,4,22,70,32,13,Cautela,Profilo rischioso
A,Boga,JUV,W;A,6,25,Riserva/rotazione,0.2,Storico Serie A,13,6.15,7.12,4,1,2.9,3.2,0,0,1,0,0,0,,7,1.7,0.9,6.97,24,8,36,77,48,18,Cautela,Profilo rischioso
A,Gimenez,MIL,Pc,6,14,Riserva/rotazione,0.2,Storico Serie A,16,5.41,5.41,0,1,3.4,0.6,0,0,2,0,0,0,,7,0.9,0.3,5.78,26,4,22,76,31,11,Cautela,Profilo rischioso
A,Mutandwa,CAG,Pc,6,19,Riserva/rotazione,0.2,Nuovo/senza dati 25-26,0,0,0,0,0,,,0,0,0,0,0,0,,8,0.9,0.3,6.24,34,4,21,81,39,14,Cautela,Profilo rischioso
A,Neres,NAP,W;A,6,22,Alternativa in ballottaggio,0.48,Storico Serie A,16,6.16,6.81,3,3,1.5,3.2,0,0,3,0,0,0,,17,2,2.3,6.55,47,12,28,55,58,28,Cautela,Profilo rischioso
A,Noslin,LAZ,A,6,17,Riserva/rotazione,0.2,Storico Serie A,23,6.02,6.5,4,2,4.8,1,0,0,4,1,0,0,,7,1.3,0.4,6.5,30,6,27,73,42,16,Cautela,Profilo rischioso
A,Sulemana K.,ATA,A,6,16,Riserva/rotazione,0.2,Storico Serie A,20,5.92,6.18,2,1,,,0,0,4,0,0,0,,7,0.8,0.3,6.21,28,4,21,74,35,12,Cautela,Profilo rischioso
A,Adorante,VEN,Pc,5,14,Alternativa in ballottaggio,0.48,Nuovo/senza dati 25-26,0,0,0,0,0,,,0,0,0,0,0,0,,18,0.8,0.2,6.01,55,4,15,60,57,24,Cautela,Profilo rischioso
A,Camarda,MIL,Pc,5,18,Riserva/rotazione,0.2,Storico Serie A,18,5.67,5.64,1,0,1.9,,0,1,1,0,0,0,,7,0.8,0.1,6,27,3,20,74,38,12,Cautela,Profilo rischioso
A,Frigan,PAR,A,5,13,Titolare in ballottaggio,0.72,Nuovo/senza dati 25-26,0,0,0,0,0,,,0,0,0,0,0,0,,27,0.8,0.3,5.96,73,4,14,42,69,32,Cautela,Scommessa nuova
A,Maldini,ATA,T;A,5,14,Riserva/rotazione,0.2,Storico Serie A,18,5.97,6.33,2,1,3.2,1,0,0,1,0,0,0,,7,1,0.4,6.43,27,5,24,74,46,15,Cautela,Profilo rischioso
A,Mota,MON,A,5,18,Titolare in ballottaggio,0.72,Storico Serie A,18,5.47,5.19,0,0,,,0,1,2,1,0,0,,25,0.3,0.1,5.4,66,1,13,37,56,27,Cautela,Rotazione/copertura
A,Borrelli,CAG,Pc,4,9,Riserva/rotazione,0.2,Storico Serie A,26,5.94,6.48,5,1,3.2,0.4,0,0,4,0,0,0,,7,1.1,0.2,6.36,32,5,22,70,60,19,Cautela,Profilo rischioso
A,Giovane,NAP,A,4,10,Riserva/rotazione,0.2,Storico Serie A,31,5.94,6.39,3,6,3.7,1.9,0,0,2,0,0,0,,7,0.8,0.8,6.36,35,4,25,66,63,21,Cautela,Profilo rischioso
A,Gueye,UDI,Pc,4,7,Riserva/rotazione,0.2,Storico Serie A,15,5.77,5.9,1,0,1.7,0.2,0,0,2,0,0,0,,7,0.6,0.1,5.97,25,3,17,77,44,12,Cautela,Profilo rischioso
A,Havel,GEN,Pc,4,9,Riserva/rotazione,0.2,Nuovo/senza dati 25-26,0,0,0,0,0,,,0,0,0,0,0,0,,8,0.4,0.1,6.02,34,2,15,81,50,14,Cautela,Profilo rischioso
A,Kulenovic,TOR,Pc,4,9,Riserva/rotazione,0.2,Campione ridotto,7,5.64,5.71,0,1,0.7,0.1,0,0,2,0,0,0,,7,0.6,0.3,5.8,20,3,20,90,39,9,Cautela,Profilo rischioso
A,Kvernadze,FRO,W;A,4,15,Riserva/rotazione,0.2,Nuovo/senza dati 25-26,0,0,0,0,0,,,0,0,0,0,0,0,,8,0.7,0.2,6.15,34,3,18,81,54,16,Cautela,Profilo rischioso
A,Mendy P.,CAG,Pc,4,9,Alternativa in ballottaggio,0.48,Storico Serie A,8,5.94,6.62,2,0,,,0,0,1,0,0,0,,16,1.7,0.1,6.2,41,7,18,61,66,23,Cautela,Profilo rischioso
A,Morata,COM,Pc,4,10,Riserva/rotazione,0.2,Storico Serie A,18,5.47,5.19,0,0,4.9,0.5,0,1,2,1,0,0,,7,1,0.1,5.8,27,4,21,76,47,14,Cautela,Profilo rischioso
A,Ekhator,JUV,A,3,10,Riserva/rotazione,0.2,Storico Serie A,25,5.94,6.26,3,0,2.9,0.4,0,0,3,0,0,0,,7,0.8,0.1,6.24,31,3,19,70,71,20,Cautela,Profilo rischioso
A,Elphege,PAR,Pc,3,11,Alternativa in ballottaggio,0.48,Storico Serie A,8,6.12,7,2,1,1.9,0.1,0,0,0,0,0,0,,16,1.7,0.4,6.46,41,8,19,59,94,30,Cautela,Profilo rischioso
A,Kuhn,COM,W;A,3,5,Riserva/rotazione,0.2,Storico Serie A,15,5.83,6.1,1,1,1,1.2,0,0,0,0,0,0,,7,0.4,0.4,6.06,25,2,18,75,59,15,Cautela,Profilo rischioso
A,Lang,NAP,A,3,10,Riserva/rotazione,0.2,Storico Serie A,14,5.96,6.25,1,2,0.8,,0,0,2,0,0,0,,7,0.5,0.7,6.2,24,3,22,78,65,17,Cautela,Profilo rischioso
